Gender,Married,Dependents,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Education_Not Graduate,Property_Area_Semiurban,Property_Area_Urban
0,0,0.9619249074563723,0,3292.0,4185.0,262.0,360.0,0.0,0,1,0,1
0,1,2.0,0,16876.0,5161.0,302.0,360.0,0.0,0,1,0,1
0,1,3.0,0,19618.0,9580.0,173.0,360.0,1.0,1,0,0,0
1,1,1.0,0,14617.0,9886.0,689.0,360.0,1.0,0,0,0,0
0,0,0.0,0,8715.0,11465.0,262.0,360.0,0.752571737953438,0,0,0,0
0,1,0.0,1,6688.0,9581.0,673.0,360.0,0.0,0,0,0,0
1,0,2.0,0,17518.0,3865.0,134.0,360.0,1.0,1,0,0,0
0,1,0.0,0,16201.0,11221.0,565.0,180.0,1.0,0,0,0,0
1,1,0.0,0,6781.0,8011.0,114.0,314.1662255161461,1.0,1,0,0,1
0,1,1.0,0,23742.0,2335.0,367.0,360.0,1.0,1,0,1,0
1,0,1.0,0,2444.0,3674.0,395.0,180.0,1.0,0,0,1,0
1,1,1.0,0,3011.0,4576.0,681.0,180.0,1.0,0,0,0,1
1,1,0.0,0,21965.0,14972.0,292.0,360.0,1.0,1,0,0,0
0,1,0.0,0,14218.0,500.0,186.0,300.0,0.0,0,1,0,0
1,1,1.0,1,24002.0,9853.0,296.0,314.1662255161461,1.0,1,0,1,0
0,1,0.9619249074563723,0,18742.0,10291.0,490.0,360.0,0.0,0,0,0,0
1,1,2.0,0,21444.0,8083.0,94.0,180.0,0.752571737953438,0,0,1,0
1,1,3.0,0,9869.0,8294.0,603.0,180.0,1.0,0,0,1,0
0,1,2.0,1,13620.0,5543.0,138.0,360.0,0.0,0,1,1,0
0,1,1.0,0,15221.0,2746.0,277.0,360.0,1.0,1,0,0,1
1,1,0.0,0,4115.0,3276.0,340.0,300.0,0.0,0,0,1,0
0,1,2.0,0,19497.0,3085.0,471.0,240.0,1.0,1,0,1,0
0,0,1.0,0,17129.0,14251.0,116.0,360.0,1.0,1,1,0,0
0,0,1.0,1,4340.0,5735.0,300.0,360.0,0.0,0,0,1,0
1,1,1.0,0,15551.0,7796.0,90.0,300.0,1.0,1,0,1,0
1,1,1.0,0,3274.0,6613.0,148.0,360.0,0.752571737953438,0,0,0,1
0,1,0.0,0,14762.0,11729.0,355.0,180.0,0.0,0,0,1,0
1,1,1.0,0,5371.0,1327.0,505.0,360.0,1.0,0,0,1,0
0,1,0.0,0,9773.0,7772.0,640.0,360.0,1.0,0,1,0,0
0,1,3.0,0,18729.0,10666.0,350.0,360.0,0.0,0,0,1,0
0,1,0.0,1,10908.0,9871.0,248.0,360.0,0.0,0,1,1,0
0,1,0.0,0,4760.0,14445.0,537.0,360.0,0.752571737953438,0,0,0,0
0,0,0.0,0,4645.0,3746.0,155.0,360.0,1.0,1,0,1,0
1,1,2.0,0,9302.0,5684.0,450.0,180.0,1.0,1,0,0,0
0,1,0.0,0,3763.0,2562.0,526.0,360.0,1.0,0,1,1,0
1,1,0.0,0,9655.0,4163.0,171.0,180.0,1.0,1,0,0,0
1,1,1.0,0,2422.0,3317.0,126.0,360.0,1.0,0,1,0,0
0,1,0.0,0,8195.0,2436.0,361.0,360.0,1.0,1,1,0,1
0,1,3.0,0,22172.0,5769.0,161.0,360.0,0.0,0,1,1,0
0,1,3.0,0,7258.0,8499.0,567.0,360.0,1.0,0,0,0,1
0,1,1.0,0,14076.0,12188.0,246.0,314.1662255161461,0.0,0,0,0,1
1,1,0.0,0,20514.0,13663.0,147.0,180.0,0.0,0,1,0,0
1,1,2.0,0,9316.0,5918.0,508.0,360.0,1.0,0,0,0,1
0,1,0.0,0,9056.0,1089.0,279.0,180.0,0.0,0,0,1,0
1,1,1.0,0,17725.0,4555.0,217.0,360.0,0.752571737953438,0,0,0,1
1,1,0.0,0,7430.0,2394.0,57.0,360.0,1.0,1,0,1,0
1,1,3.0,1,13133.0,6468.0,221.0,360.0,0.0,0,0,0,1
1,0,0.0,1,24884.0,4004.0,409.0,240.0,0.0,0,0,0,1
1,0,1.0,0,5012.0,666.0,244.0,360.0,1.0,1,0,0,0
1,1,2.0,0,7566.0,5718.0,318.0,300.0,1.0,1,0,1,0
1,1,1.0,0,14707.0,5152.0,68.0,360.0,1.0,1,0,0,0
1,1,0.0,0,21606.0,12355.0,403.0,360.0,1.0,1,0,0,1
0,1,0.9619249074563723,0,15822.0,2234.0,98.0,314.1662255161461,1.0,1,0,0,0
1,0,1.0,0,23532.0,6335.0,513.0,360.0,0.752571737953438,0,0,0,0
1,0,1.0,0,3560.0,1236.0,405.0,240.0,1.0,0,0,0,1
0,1,0.0,0,15513.0,1623.0,207.0,240.0,1.0,1,0,0,0
1,1,1.0,0,20918.0,14763.0,115.0,300.0,1.0,1,0,0,0
0,0,0.0,0,3887.0,1374.0,620.0,360.0,1.0,0,0,1,0
0,0,0.0,0,24892.0,7275.0,357.0,360.0,1.0,1,0,0,0
1,0,0.0,0,9531.0,11503.0,386.0,240.0,1.0,1,1,1,0
1,1,3.0,0,3299.0,6359.0,170.0,360.0,1.0,0,0,1,0
0,1,0.0,0,22291.0,176.0,453.0,360.0,1.0,1,0,1,0
0,0,0.0,0,4280.0,13876.0,696.0,360.0,0.0,0,0,0,0
1,0,1.0,1,2627.0,9545.0,617.0,360.0,1.0,0,0,1,0
0,1,2.0,0,8865.0,6704.0,145.0,360.0,1.0,1,0,1,0
1,1,0.0,0,16135.0,2928.0,163.0,360.0,0.0,0,0,1,0
0,1,1.0,0,9111.0,8817.0,478.0,360.0,0.752571737953438,0,0,0,0
1,1,0.0,0,14146.0,7617.0,589.0,360.0,1.0,0,0,0,0
0,1,0.0,0,9035.0,10846.0,51.0,360.0,0.0,0,0,0,1
0,1,0.0,1,16004.0,7614.0,261.0,240.0,1.0,1,1,0,0
0,1,3.0,0,10864.0,11800.0,629.0,180.0,1.0,0,0,1,0
0,0,0.0,0,4308.0,3715.0,689.0,360.0,1.0,0,0,1,0
1,1,0.0,0,14555.0,4274.0,382.0,360.0,0.0,0,0,1,0
1,0,0.0,0,5797.0,8586.0,73.0,360.0,0.0,0,0,0,0
1,1,3.0,0,12709.0,9360.0,417.0,360.0,1.0,1,1,0,0
1,1,0.0,1,22443.0,4971.0,555.0,240.0,1.0,0,0,1,0
0,1,0.0,0,1948.0,13249.0,225.0,240.0,0.0,0,0,1,0
1,1,0.0,0,6508.0,8389.0,478.0,300.0,1.0,1,1,1,0
1,1,0.0,0,22777.0,968.0,491.0,360.0,1.0,1,0,0,1
0,0,1.0,0,18677.0,12100.0,597.0,360.0,0.0,0,0,1,0
0,0,1.0,0,18320.0,3155.0,563.0,180.0,1.0,0,1,1,0
0,1,0.0,0,7512.0,4764.0,410.0,360.0,1.0,1,0,1,0
0,1,0.0,1,23753.0,2504.0,323.0,360.0,0.0,0,0,0,0
1,1,0.0,0,3120.0,7643.0,226.0,360.0,0.0,0,0,0,1
1,0,0.0,1,15084.0,9468.0,313.0,360.0,1.0,1,0,0,0
0,1,0.0,0,22192.0,6006.0,235.0,360.0,1.0,1,0,0,0
0,1,2.0,0,2448.0,12359.0,576.0,360.0,0.752571737953438,0,1,0,0
1,1,0.9619249074563723,0,21828.0,12510.0,328.0,180.0,1.0,1,0,0,1
0,1,0.9619249074563723,0,10819.0,14611.0,247.0,314.1662255161461,1.0,1,0,1,0
1,1,3.0,0,18075.0,7962.0,398.0,360.0,1.0,1,1,0,1
1,0,1.0,0,13704.0,7943.0,470.0,360.0,1.0,1,0,1,0
0,1,2.0,0,13452.0,1269.0,354.0,360.0,0.0,0,0,0,0
0,1,0.0,0,19287.0,1364.0,113.0,300.0,1.0,1,0,0,1
0,0,1.0,0,19874.0,6716.0,339.0,360.0,0.0,0,1,0,0
1,0,1.0,0,2604.0,923.0,67.0,300.0,0.0,0,1,1,0
0,1,1.0,0,2048.0,470.0,113.0,360.0,1.0,0,0,0,0
1,1,2.0,0,13140.0,6597.0,379.0,240.0,1.0,1,0,1,0
1,1,0.0,0,23645.0,11208.0,66.0,360.0,0.0,0,0,1,0
0,1,0.0,0,9403.0,10246.0,492.0,360.0,1.0,1,1,1,0
0,1,3.0,0,19668.0,12475.0,190.0,360.0,1.0,1,0,0,0
0,1,0.0,0,12113.0,10243.0,357.0,360.0,1.0,1,0,1,0
0,1,1.0,0,18688.0,13956.0,493.0,240.0,1.0,1,1,1,0
0,0,3.0,0,10490.0,2954.0,545.0,180.0,1.0,0,0,0,1
0,1,1.0,0,12967.0,1148.0,475.0,360.0,0.0,0,0,1,0
1,0,1.0,0,24715.0,3086.0,524.0,314.1662255161461,1.0,0,0,0,0
1,1,0.0,0,24801.0,9151.0,294.0,360.0,0.0,0,0,0,0
1,1,0.0,0,5738.0,14860.0,499.0,314.1662255161461,1.0,1,0,0,1
1,0,3.0,0,21144.0,629.0,400.0,360.0,0.0,0,1,1,0
0,0,1.0,0,5867.0,7407.0,648.0,300.0,0.752571737953438,0,0,0,1
0,0,1.0,0,7151.0,774.0,210.0,360.0,1.0,1,0,1,0
1,0,0.0,0,17704.0,8551.0,189.0,360.0,1.0,1,0,1,0
1,1,0.0,0,21255.0,8709.0,542.0,360.0,1.0,0,0,0,0
0,1,0.9619249074563723,0,3593.0,1343.0,637.0,360.0,1.0,0,0,0,0
1,1,0.0,0,5501.0,7398.0,580.0,360.0,1.0,0,0,0,0
0,0,1.0,0,24440.0,10161.0,442.0,360.0,1.0,1,1,0,0
0,0,0.0,0,9310.0,7197.0,450.0,314.1662255161461,0.0,0,0,0,1
0,1,2.0,0,12772.0,5016.0,99.0,314.1662255161461,0.0,0,0,1,0
0,1,3.0,0,6054.0,11419.0,344.0,314.1662255161461,0.0,0,0,0,0
0,1,1.0,0,20401.0,7797.0,474.0,314.1662255161461,0.0,0,1,1,0
1,0,0.0,0,10197.0,2899.0,61.0,240.0,1.0,1,0,0,0
0,1,1.0,0,23689.0,934.0,384.0,314.1662255161461,1.0,1,1,0,0
0,1,2.0,0,18980.0,1986.0,64.0,300.0,1.0,1,0,0,0
1,1,0.0,0,13871.0,4996.0,77.0,360.0,1.0,1,1,0,1
0,1,3.0,0,10736.0,14016.0,437.0,240.0,0.0,0,0,1,0
0,0,1.0,0,15269.0,6542.0,341.0,300.0,0.0,0,1,0,1
0,0,3.0,0,8561.0,5465.0,299.0,180.0,1.0,1,0,0,0
0,0,1.0,0,20088.0,13506.0,554.0,360.0,1.0,0,0,1,0
0,1,0.0,0,5402.0,6311.0,147.0,360.0,1.0,1,0,0,0
0,1,0.0,0,2852.0,8568.0,386.0,240.0,1.0,0,1,1,0
0,1,0.0,0,3096.0,11752.0,88.0,314.1662255161461,1.0,0,0,0,0
0,0,3.0,1,10267.0,9966.0,87.0,360.0,1.0,1,1,1,0
0,1,2.0,0,24864.0,1505.0,349.0,360.0,1.0,1,1,1,0
0,1,2.0,0,2179.0,5363.0,228.0,360.0,1.0,0,0,0,0
0,1,0.0,1,21596.0,10846.0,658.0,360.0,0.0,0,1,0,1
1,0,0.0,0,13520.0,1010.0,518.0,360.0,1.0,0,0,0,1
0,1,2.0,0,13596.0,14924.0,331.0,180.0,1.0,1,0,0,0
0,0,1.0,0,12885.0,13482.0,213.0,314.1662255161461,1.0,1,0,1,0
1,1,0.0,0,10009.0,3477.0,502.0,180.0,0.0,0,0,0,0
0,1,1.0,0,23185.0,7741.0,146.0,360.0,0.0,0,0,1,0
1,1,0.0,0,7234.0,9422.0,358.0,300.0,1.0,1,0,0,1
1,1,0.0,0,17175.0,9369.0,311.0,360.0,1.0,1,0,1,0
0,1,1.0,0,23776.0,3857.0,342.0,360.0,1.0,1,0,0,0
1,1,0.0,0,21580.0,10287.0,298.0,360.0,1.0,1,0,1,0
0,1,0.9619249074563723,0,14193.0,9864.0,294.0,180.0,1.0,1,0,0,0
0,0,0.0,0,20880.0,10120.0,300.0,240.0,1.0,1,1,1,0
0,1,0.0,0,8907.0,3839.0,172.0,300.0,1.0,1,0,0,0
1,0,0.0,0,13286.0,11370.0,374.0,360.0,1.0,1,0,0,1
1,1,2.0,0,4042.0,4268.0,550.0,360.0,1.0,0,0,1,0
0,0,0.0,0,18562.0,2553.0,115.0,360.0,0.0,0,0,0,1
0,1,1.0,0,6866.0,10637.0,108.0,180.0,1.0,1,1,0,1
0,1,0.0,1,23527.0,4389.0,547.0,240.0,0.752571737953438,0,0,0,1
1,1,0.0,1,8910.0,551.0,422.0,360.0,0.0,0,0,0,1
0,1,0.0,0,11335.0,5566.0,315.0,360.0,1.0,1,0,1,0
0,1,3.0,0,15147.0,11089.0,285.0,314.1662255161461,1.0,1,0,0,1
0,0,3.0,0,7041.0,9231.0,267.0,300.0,1.0,1,0,0,1
1,0,0.0,0,18718.0,5758.0,576.0,360.0,1.0,0,1,0,0
0,0,1.0,0,11933.0,9076.0,490.0,240.0,0.0,0,0,1,0
0,0,3.0,1,12047.0,13660.0,699.0,180.0,1.0,0,0,1,0
0,1,0.0,0,11360.0,3051.0,455.0,360.0,0.0,0,0,1,0
1,1,3.0,0,23910.0,5322.0,650.0,360.0,0.752571737953438,0,0,1,0
0,1,0.0,1,12245.0,12421.0,638.0,360.0,1.0,0,1,1,0
0,1,3.0,0,8318.0,13058.0,697.0,360.0,1.0,0,1,0,1
1,1,2.0,0,15601.0,11789.0,518.0,180.0,1.0,0,0,0,0
0,1,3.0,0,6528.0,2555.0,159.0,360.0,0.0,0,1,0,1
0,1,2.0,0,17298.0,1089.0,402.0,360.0,1.0,1,0,0,1
1,1,0.0,1,12454.0,12767.0,140.0,360.0,1.0,1,0,1,0
1,0,3.0,0,22587.0,13150.0,463.0,360.0,1.0,1,0,1,0
0,0,0.0,0,14270.0,458.0,122.0,180.0,1.0,1,0,1,0
1,1,0.0,0,10938.0,4721.0,596.0,360.0,1.0,0,0,0,0
0,0,2.0,1,19656.0,12446.0,347.0,360.0,1.0,1,0,0,0
1,1,2.0,0,20048.0,6304.0,694.0,314.1662255161461,0.752571737953438,0,0,0,0
0,1,3.0,0,8611.0,13565.0,332.0,360.0,1.0,1,0,0,1
1,1,0.0,0,20719.0,10199.0,554.0,180.0,1.0,0,1,1,0
0,1,2.0,1,20549.0,1920.0,247.0,360.0,1.0,1,0,1,0
0,0,2.0,0,7613.0,13227.0,81.0,300.0,1.0,1,0,0,1
0,0,0.0,0,4063.0,7694.0,697.0,240.0,0.0,0,1,1,0
0,1,0.0,0,17389.0,5668.0,390.0,360.0,1.0,1,1,0,0
1,1,0.0,0,9998.0,6298.0,383.0,180.0,1.0,1,1,0,1
0,1,0.0,0,9631.0,6629.0,192.0,360.0,0.0,0,0,1,0
1,1,0.9619249074563723,0,4196.0,12719.0,459.0,314.1662255161461,1.0,1,0,0,0
1,1,1.0,0,22571.0,5146.0,93.0,360.0,0.0,0,0,0,1
1,0,2.0,0,24897.0,1003.0,81.0,240.0,1.0,1,0,0,0
0,0,0.9619249074563723,0,9204.0,3083.0,77.0,360.0,1.0,1,1,1,0
0,0,0.0,1,23455.0,10306.0,472.0,180.0,1.0,1,0,1,0
0,0,3.0,0,17942.0,2589.0,540.0,314.1662255161461,1.0,0,0,0,1
1,0,0.0,0,11265.0,10335.0,209.0,300.0,1.0,1,0,1,0
1,1,3.0,0,19024.0,4310.0,256.0,360.0,1.0,1,0,1,0
0,1,0.0,0,11502.0,2241.0,67.0,360.0,0.0,0,1,0,0
1,1,3.0,0,12890.0,5766.0,152.0,360.0,1.0,1,0,1,0
1,0,0.0,0,13168.0,13601.0,631.0,360.0,1.0,0,0,0,0
1,1,0.0,1,20446.0,7711.0,680.0,360.0,1.0,0,0,0,1
0,0,2.0,0,20736.0,4980.0,281.0,360.0,1.0,1,0,0,1
0,1,0.0,1,17744.0,10278.0,473.0,360.0,1.0,1,0,1,0
1,1,1.0,0,8141.0,14175.0,596.0,360.0,0.752571737953438,0,0,0,0
1,1,0.0,0,2441.0,938.0,288.0,360.0,1.0,0,0,1,0
0,1,2.0,0,14315.0,13226.0,383.0,360.0,1.0,1,0,0,0
0,0,0.0,0,8041.0,4301.0,198.0,360.0,1.0,1,1,1,0
1,0,0.0,1,17124.0,3970.0,672.0,180.0,1.0,0,1,0,1
0,1,0.0,1,11466.0,13229.0,457.0,360.0,1.0,1,1,0,0
1,1,1.0,0,2921.0,3999.0,66.0,360.0,0.0,0,0,0,1
1,1,0.0,0,7265.0,4650.0,275.0,360.0,1.0,1,0,0,1
0,1,0.0,0,18319.0,6627.0,309.0,360.0,0.0,0,0,0,0
1,1,0.0,0,18723.0,3408.0,653.0,180.0,0.0,0,1,1,0
0,0,0.0,0,5501.0,13807.0,223.0,360.0,1.0,1,0,0,1
1,1,1.0,0,14147.0,8962.0,254.0,360.0,0.0,0,1,1,0
1,1,3.0,0,6748.0,248.0,464.0,300.0,1.0,1,0,0,1
0,1,0.0,0,6459.0,13385.0,557.0,314.1662255161461,1.0,0,1,1,0
1,1,1.0,0,19534.0,8564.0,202.0,360.0,0.752571737953438,0,0,0,1
0,1,2.0,0,23712.0,5950.0,152.0,360.0,1.0,1,0,0,0
1,1,0.0,1,20145.0,2926.0,114.0,360.0,1.0,1,0,1,0
1,1,2.0,0,23778.0,7975.0,166.0,360.0,1.0,1,0,1,0
1,1,0.0,0,24162.0,3857.0,205.0,360.0,1.0,1,0,0,1
0,1,1.0,0,5389.0,4930.0,131.0,180.0,0.0,0,0,0,1
1,1,0.0,0,24781.0,7014.0,567.0,360.0,1.0,0,0,0,0
0,1,2.0,1,2826.0,8893.0,116.0,300.0,1.0,0,0,0,0
1,1,2.0,1,7401.0,10377.0,287.0,360.0,0.0,0,1,0,1
0,1,0.0,0,4858.0,14792.0,633.0,360.0,1.0,0,0,1,0
1,1,0.0,0,3085.0,6966.0,656.0,240.0,1.0,0,0,0,0
0,1,0.9619249074563723,0,15000.0,9133.0,375.0,360.0,0.0,0,1,1,0
0,1,0.0,0,13060.0,12106.0,639.0,360.0,1.0,0,1,0,1
0,1,1.0,0,23529.0,6587.0,116.0,360.0,0.0,0,0,1,0
0,0,3.0,0,18272.0,6496.0,225.0,360.0,1.0,1,0,1,0
0,0,2.0,0,17318.0,5091.0,527.0,360.0,1.0,0,0,0,1
0,1,1.0,0,20675.0,8985.0,304.0,360.0,1.0,1,0,1,0
1,1,2.0,0,4832.0,14746.0,112.0,360.0,0.0,0,0,1,0
1,1,3.0,0,18587.0,677.0,452.0,360.0,1.0,1,1,1,0
0,0,1.0,0,23718.0,5909.0,241.0,314.1662255161461,1.0,1,0,1,0
0,1,1.0,0,4320.0,1561.0,378.0,360.0,1.0,1,1,0,1
0,1,0.0,1,16972.0,4053.0,120.0,360.0,1.0,1,1,1,0
0,1,0.9619249074563723,0,6459.0,8644.0,112.0,314.1662255161461,1.0,1,1,0,1
1,1,2.0,0,18943.0,10658.0,346.0,180.0,1.0,1,0,0,1
1,1,0.0,0,13866.0,14785.0,294.0,360.0,1.0,1,1,1,0
0,1,3.0,0,2801.0,3656.0,568.0,360.0,0.0,0,0,0,0
1,1,1.0,0,12051.0,5234.0,442.0,180.0,1.0,1,0,0,0
1,0,0.0,0,22183.0,4146.0,650.0,360.0,1.0,0,0,0,1
0,1,1.0,0,23955.0,5488.0,226.0,180.0,1.0,1,0,0,0
1,1,0.0,0,5612.0,8081.0,253.0,314.1662255161461,1.0,1,0,0,1
0,0,3.0,1,14263.0,11946.0,695.0,360.0,1.0,0,0,0,1
1,1,0.0,0,13274.0,13826.0,643.0,360.0,1.0,0,0,0,0
0,1,3.0,0,18382.0,209.0,582.0,180.0,1.0,0,0,0,0
1,1,1.0,0,10120.0,4983.0,177.0,360.0,1.0,1,0,0,1
1,1,0.0,0,8745.0,7141.0,244.0,360.0,0.0,0,0,0,1
1,0,0.9619249074563723,0,13331.0,10118.0,243.0,360.0,1.0,1,1,0,1
1,1,1.0,1,3605.0,4945.0,233.0,180.0,1.0,0,0,1,0
1,1,0.0,0,11245.0,7980.0,296.0,360.0,1.0,1,0,0,0
1,1,1.0,0,23211.0,3966.0,373.0,314.1662255161461,0.0,0,0,0,1
0,1,3.0,1,7130.0,10069.0,209.0,240.0,0.0,0,0,1,0
1,0,0.0,0,4706.0,8818.0,671.0,360.0,0.0,0,0,0,1
0,1,0.0,0,20453.0,10918.0,115.0,180.0,0.0,0,0,0,1
0,1,0.0,0,4128.0,9650.0,303.0,360.0,0.0,0,1,0,0
0,0,0.0,0,11568.0,2824.0,332.0,240.0,1.0,1,0,0,0
1,1,2.0,0,14894.0,1250.0,109.0,360.0,1.0,1,0,0,1
0,0,1.0,0,24648.0,4758.0,167.0,360.0,1.0,1,0,0,1
1,0,0.0,0,2567.0,4363.0,472.0,240.0,1.0,0,1,0,1
1,0,0.0,0,19390.0,2163.0,605.0,360.0,0.0,0,0,1,0
0,1,0.0,0,20897.0,9815.0,85.0,240.0,1.0,1,0,0,1
1,1,3.0,1,16745.0,1853.0,580.0,180.0,1.0,0,1,1,0
0,0,0.0,1,11359.0,753.0,140.0,360.0,1.0,1,0,1,0
0,1,0.9619249074563723,0,8142.0,5448.0,350.0,360.0,0.0,0,0,0,1
0,1,1.0,0,16877.0,1868.0,266.0,300.0,0.0,0,0,0,0
0,0,0.0,0,5566.0,13351.0,147.0,360.0,1.0,1,0,0,1
1,0,3.0,1,2447.0,181.0,505.0,180.0,0.0,0,0,0,0
1,1,1.0,0,22273.0,1513.0,580.0,180.0,1.0,0,0,1,0
0,1,2.0,0,2671.0,9094.0,587.0,300.0,0.0,0,0,0,0
1,1,0.9619249074563723,0,17331.0,3344.0,77.0,180.0,1.0,1,0,0,1
1,0,0.0,0,7614.0,5238.0,625.0,360.0,0.0,0,0,0,0
1,0,0.0,0,1671.0,11645.0,373.0,300.0,1.0,0,1,0,1
1,1,2.0,0,23566.0,7089.0,272.0,240.0,0.0,0,1,1,0
1,1,0.0,0,14318.0,11799.0,129.0,180.0,1.0,1,0,0,0
1,0,0.0,0,10835.0,6401.0,612.0,360.0,0.0,0,0,1,0
0,1,0.0,0,11551.0,13794.0,507.0,360.0,1.0,0,0,1,0
0,1,0.0,0,23740.0,2556.0,663.0,180.0,1.0,0,0,0,0
0,1,2.0,0,7709.0,10331.0,225.0,360.0,1.0,1,0,0,0
1,1,0.0,0,11880.0,6098.0,571.0,360.0,0.0,0,0,0,0
1,1,1.0,0,5077.0,5280.0,506.0,360.0,1.0,0,0,0,0
1,1,1.0,0,9880.0,4244.0,472.0,360.0,0.0,0,0,0,0
0,1,0.0,0,5576.0,2164.0,149.0,360.0,1.0,1,0,1,0
0,0,0.0,1,1657.0,6601.0,452.0,360.0,0.0,0,0,0,1
1,1,2.0,0,9277.0,10804.0,625.0,360.0,1.0,0,0,0,1
0,1,0.0,0,20601.0,14380.0,429.0,240.0,0.0,0,0,1,0
1,1,2.0,0,9937.0,14088.0,580.0,360.0,0.0,0,0,1,0
0,1,3.0,0,12595.0,2021.0,381.0,360.0,1.0,1,1,1,0
0,1,0.0,0,16779.0,2821.0,367.0,360.0,0.752571737953438,0,0,0,1
0,1,1.0,1,20679.0,5938.0,586.0,360.0,1.0,0,1,1,0
0,1,1.0,0,8700.0,6132.0,138.0,240.0,1.0,1,1,0,1
0,1,0.0,0,20261.0,10473.0,653.0,180.0,1.0,0,0,1,0
1,1,3.0,0,16347.0,13686.0,560.0,360.0,1.0,0,1,1,0
0,1,3.0,0,10541.0,9762.0,91.0,360.0,0.0,0,0,0,1
1,0,0.0,0,3310.0,5969.0,438.0,300.0,0.0,0,1,0,0
0,0,1.0,0,23074.0,10164.0,130.0,360.0,1.0,1,0,1,0
0,0,3.0,0,23316.0,12178.0,451.0,360.0,1.0,1,0,0,0
0,1,0.9619249074563723,0,9395.0,10436.0,156.0,360.0,1.0,1,0,0,1
1,1,1.0,0,20010.0,6168.0,160.0,360.0,1.0,1,0,0,1
0,0,1.0,1,8453.0,10634.0,326.0,360.0,1.0,1,0,0,1
0,1,0.0,0,20914.0,713.0,263.0,360.0,1.0,1,0,0,1
0,1,0.9619249074563723,0,7823.0,14096.0,555.0,360.0,1.0,0,0,0,1
1,0,0.0,0,23631.0,7203.0,170.0,360.0,0.0,0,0,0,1
1,0,1.0,0,7105.0,3545.0,183.0,360.0,1.0,1,1,0,0
1,1,0.0,0,7391.0,8414.0,420.0,360.0,1.0,1,0,0,0
1,1,0.0,0,4576.0,863.0,306.0,360.0,0.752571737953438,0,0,0,0
0,0,0.0,0,20228.0,4625.0,229.0,360.0,1.0,1,0,1,0
1,1,0.9619249074563723,0,2119.0,5307.0,97.0,360.0,1.0,0,0,1,0
0,0,0.0,0,12594.0,1425.0,648.0,240.0,0.0,0,0,1,0
1,0,1.0,0,3907.0,2304.0,68.0,180.0,0.0,0,0,0,1
1,0,0.0,0,24144.0,653.0,95.0,360.0,1.0,1,0,0,1
0,1,0.0,0,14144.0,9351.0,500.0,360.0,1.0,0,0,0,0
0,1,0.0,0,4504.0,8129.0,105.0,180.0,1.0,1,0,0,0
0,0,1.0,0,21798.0,10034.0,141.0,360.0,1.0,1,0,0,0
0,1,0.0,0,12178.0,6734.0,131.0,360.0,0.0,0,0,0,0
0,0,0.0,0,21480.0,443.0,128.0,180.0,1.0,1,1,0,1
1,1,0.0,0,5539.0,10657.0,332.0,300.0,0.0,0,1,1,0
0,1,0.0,0,2804.0,7459.0,360.0,360.0,1.0,0,0,1,0
0,0,0.9619249074563723,0,7130.0,4669.0,209.0,360.0,1.0,1,0,1,0
0,0,3.0,0,8782.0,14464.0,365.0,300.0,1.0,1,0,0,0
1,0,0.0,0,4807.0,5106.0,205.0,360.0,1.0,1,0,1,0
0,0,1.0,0,19245.0,4436.0,517.0,300.0,0.752571737953438,0,0,0,1
1,1,3.0,0,8165.0,2857.0,511.0,360.0,1.0,0,0,0,1
1,0,0.0,0,5794.0,9472.0,166.0,360.0,1.0,1,0,1,0
1,0,3.0,0,3287.0,3039.0,413.0,360.0,1.0,0,1,0,0
1,1,3.0,0,2573.0,11987.0,680.0,314.1662255161461,1.0,0,0,0,1
0,1,0.0,0,23786.0,11829.0,515.0,300.0,0.752571737953438,0,0,0,1
0,1,0.0,0,5099.0,11950.0,233.0,360.0,1.0,1,0,1,0
0,1,0.9619249074563723,1,16889.0,8291.0,215.0,180.0,1.0,1,0,0,0
1,0,1.0,0,12845.0,10278.0,124.0,360.0,1.0,1,0,1,0
1,1,0.0,0,13818.0,10502.0,321.0,180.0,1.0,1,0,1,0
1,1,0.0,0,17607.0,12437.0,552.0,240.0,1.0,0,0,1,0
0,1,0.0,0,4555.0,13944.0,612.0,360.0,1.0,0,0,0,1
1,1,2.0,0,24360.0,2737.0,636.0,360.0,1.0,0,1,0,1
0,1,2.0,1,18543.0,6956.0,392.0,314.1662255161461,1.0,1,0,0,0
0,1,0.9619249074563723,0,7820.0,13641.0,684.0,300.0,1.0,0,0,0,0
1,0,0.0,0,8013.0,5239.0,300.0,360.0,1.0,1,0,1,0
0,1,1.0,0,6142.0,1607.0,179.0,360.0,0.0,0,0,1,0
0,1,1.0,1,10821.0,14554.0,407.0,314.1662255161461,0.0,0,0,0,0
0,1,0.0,0,15932.0,2953.0,457.0,360.0,1.0,1,1,0,0
0,0,0.0,0,24257.0,12173.0,544.0,360.0,1.0,0,0,0,1
1,1,0.9619249074563723,0,5966.0,5933.0,671.0,360.0,1.0,0,1,1,0
1,0,3.0,0,23471.0,11386.0,531.0,300.0,1.0,0,0,0,0
0,0,1.0,0,12958.0,12531.0,127.0,360.0,0.752571737953438,0,1,1,0
0,0,1.0,0,17379.0,4682.0,563.0,360.0,0.0,0,0,1,0
1,1,0.0,0,20355.0,14853.0,370.0,360.0,0.752571737953438,0,0,0,0
